135.29722604217096,34.80567511658194,68.09,51.7,8.1,1.6901203,4,8,1
135.22091833135337,34.77423274435369,67.63,45.72,7.8,0.47891423,4,5,1
135.2209665416527,34.77410250056774,67.63,45.72,7.8,0.47891423,4,5,1
135.2214671672538,34.77421378803449,67.63,45.72,7.8,0.47891423,4,5,1
135.2353836256501,34.74991665604825,81.4,62.76,8.17,3.4629397,4,13,1
135.24239493339863,34.740023718120696,88.58,77.05,8.41,3.4629397,4,13,1
135.24276441002803,34.74026307759818,88.58,77.05,8.41,3.4629397,4,13,1
135.24314908351676,34.74005543497572,88.58,77.05,8.41,3.4629397,4,13,1
135.2427476564956,34.739685908416774,88.58,77.05,8.41,3.4629397,4,13,1
135.24293280908918,34.73944220908259,88.58,77.05,8.41,3.4629397,4,13,1
135.24242898371705,34.73920913062016,88.58,77.05,8.41,3.4629397,4,13,1
135.24256000812647,34.73885359695919,88.58,77.05,8.41,3.4629397,4,13,1
135.24343956013882,34.735279879456705,95.85,79.71,8.51,3.4629397,4,13,1
135.24356575191342,34.73514171706191,95.85,79.71,8.51,3.4629397,4,13,1
135.24373220515346,34.73498484528048,95.85,79.71,8.51,3.4629397,4,13,1
135.24428811208506,34.73440973323612,95.85,79.71,8.51,3.4629397,4,13,1
135.24436066710658,34.734330912098514,95.85,79.71,8.51,3.4629397,4,13,1
135.2455878308559,34.73544410824682,91.18,72.51,8.43,3.4629397,4,13,1
135.23789508953473,34.73921692032065,88.58,77.05,8.41,3.4629397,4,13,1
135.23852373207728,34.73940805957344,88.58,77.05,8.41,3.4629397,4,13,1
135.2373138918151,34.73922243290033,88.58,77.05,8.41,3.4629397,4,13,1
135.23768139183053,34.739609942951034,88.58,77.05,8.41,3.4629397,4,13,1
135.2348029531309,34.73869998612758,87.81,71.73,8.33,3.4629397,4,13,1
135.22854617441092,34.73763948292797,88.46,76.56,8.39,3.4629397,4,13,0
135.22678253794672,34.73311856768693,88.46,76.56,8.39,3.4629397,4,13,1
135.22774896485848,34.74095115917863,83.73,66.35,8.24,3.4629397,4,13,1
135.2286162458395,34.74190336925136,83.73,66.35,8.24,3.4629397,4,13,1
135.22792218720159,34.74254025680315,83.73,66.35,8.24,3.4629397,4,13,1
135.22737092788597,34.742641182587754,83.73,66.35,8.24,3.4629397,4,13,1
135.2264941575513,34.74270228146089,83.73,66.35,8.24,3.4629397,4,13,1
135.2259575611655,34.742622581740335,83.73,66.35,8.24,3.4629397,4,13,1
135.2256765029512,34.742757125013675,83.73,66.35,8.24,3.4629397,4,13,1
135.2256031037587,34.74330354891928,83.73,66.35,8.24,3.4629397,4,13,1
135.22621425372049,34.74331845248864,83.73,66.35,8.24,3.4629397,4,13,1
135.22568207851697,34.743838644348166,83.73,66.35,8.24,3.4629397,4,13,1
135.22150869846223,34.74457101200812,83.73,66.35,8.24,3.4629397,4,13,1
135.22202785684286,34.74414791228619,83.73,66.35,8.24,3.4629397,4,13,1
135.22226427162502,34.744077774740155,83.73,66.35,8.24,3.4629397,4,13,1
135.21909779346498,34.743442823980686,84.26,62.33,8.17,3.4629397,4,13,1
135.21851184176575,34.745330999947846,84.26,62.33,8.17,3.4629397,4,13,1
135.21902432071124,34.74511656895592,84.26,62.33,8.17,3.4629397,4,13,1
135.21960069421928,34.74534047737513,84.26,62.33,8.17,3.4629397,4,13,1
135.219775004423,34.745424013492574,84.26,62.33,8.17,3.4629397,4,13,1
135.21845049704416,34.74693300626624,78.57,55.38,8.04,3.4629397,4,13,1
135.21910519652138,34.7469991430657,78.57,55.38,8.04,3.4629397,4,13,1
135.21645412023847,34.74839853068908,78.57,55.38,8.04,3.4629397,4,13,1
135.21362509535072,34.756587990915826,74.43,50.48,7.93,0.47891423,4,5,1
135.2120054767844,34.75468587633159,78.57,55.38,8.04,0.47891423,4,5,1
135.2119790381901,34.75451509309479,74.25,52.53,7.97,0.47891423,4,5,1
135.20415363719198,34.7565103286377,71.56,47.9,7.89,0.8350113,4,5,1
135.2017092024804,34.75706669270763,87.23,67.93,8.13,0.8350113,4,5,1
135.20168676181996,34.75678071910165,87.23,67.93,8.13,0.8350113,4,5,1
135.20094530859282,34.75722632605503,87.23,67.93,8.13,0.8350113,4,5,1
135.20211814483946,34.75578915907091,87.23,67.93,8.13,0.8350113,4,5,1
135.20104751550156,34.758313541522874,87.23,67.93,8.13,0.8350113,4,5,1
135.20055656147662,34.7585173043209,87.23,67.93,8.13,0.8350113,4,5,1
135.19987571607126,34.758132925568056,87.23,67.93,8.13,0.8350113,4,5,1
135.19945058246864,34.75760094165604,87.23,67.93,8.13,0.8350113,4,5,1
135.19886356462044,34.757727977381705,87.23,67.93,8.13,0.8350113,4,5,1
135.20269887627853,34.75931242006187,87.23,67.93,8.13,0.8350113,4,5,1
135.2028918111527,34.759174327993456,87.23,67.93,8.13,0.8350113,4,5,1
135.20306870662438,34.759300718714194,87.23,67.93,8.13,0.8350113,4,5,1
135.20318061369886,34.75897716295583,87.23,67.93,8.13,0.8350113,4,5,1
135.2033312814069,34.7595170314712,87.23,67.93,8.13,0.8350113,4,5,1
135.2044278868273,34.76005325852968,71.56,47.9,7.89,0.8350113,4,5,1
135.20566851788686,34.76040517276604,71.56,47.9,7.89,0.8350113,4,5,1
135.20814022600598,34.76106124473339,71.56,47.9,7.89,0.8350113,4,5,1
135.2057027569593,34.76430735978753,86.85,64.55,8.09,0.8350113,4,5,1
