0 , 1.1561665532594387e-06
1 , 0.9825505797109749
0 , 0.005194371902793313
1 , 0.49534629852636547
0 , 0.14228244282331487
1 , 0.5106561235841396
0 , 0.000517452846245844
0 , 0.1168503271134862
0 , 0.6451057941278282
0 , 4.895636135585851e-05
0 , 0.743692261872199
0 , 6.510567972492265e-06
0 , 0.14870790651942306
1 , 0.7712500279774698
0 , 0.05347736389337768
0 , 0.004915462568469712
0 , 0.9511234744966178
0 , 0.2441123969147263
1 , 0.18119350515206237
0 , 0.0011584471816538664
0 , 0.6353685486431698
1 , 0.9621585795332065
0 , 0.00021538545834824013
0 , 0.07317941656027162
1 , 0.9316016378375785
0 , 0.9060633687056232
0 , 0.11766565873668906
0 , 0.069988686216514
1 , 0.06907751973893227
1 , 0.912715980328649
1 , 0.12492673624286163
1 , 0.9365281427143216
1 , 0.022340044663965154
1 , 0.6024640242547918
0 , 0.00223125561279582
0 , 0.1585191993657168
0 , 0.0064384774986342526
0 , 0.0002756205257356737
1 , 0.908230366577475
0 , 0.00778481071135135
1 , 0.969443545448741
0 , 0.002627166521907141
0 , 0.0007045727878058942
0 , 0.15227740349786476
1 , 0.9382672933317433
0 , 0.09763588877503337
1 , 0.9442741129328103
0 , 0.05841217623385247
0 , 0.007373039743442745
1 , 0.31891655055079404
0 , 0.056583623661415165
0 , 0.00011349903933676844
0 , 0.09514015463250933
0 , 3.3176898786123674e-05
0 , 0.00013692338715126035
0 , 0.18354198685467202
0 , 0.38327332253470003
0 , 0.8943507711716099
0 , 0.0003037428138852053
1 , 0.8007749905508196
1 , 0.9504497941971745
0 , 0.017067031834766634
0 , 6.317264838982784e-05
0 , 0.05862382068969327
0 , 0.022668995468977306
1 , 0.9706204419784767
0 , 0.000664365403429051
0 , 0.0036112047932512713
0 , 0.012338232671502657
1 , 0.9117304493322174
0 , 1.5970304831661498e-05
0 , 9.226313487638334e-05
0 , 0.0037137975570777433
1 , 0.6787038390657333
0 , 0.01580280887176165
1 , 0.977152902410177
0 , 0.017550527636475206
0 , 0.011272044908869402
0 , 0.033603510796065696
0 , 0.09447480051250783
0 , 0.007199627715464649
0 , 0.12873999721342289
1 , 0.9694366632317825
1 , 0.9297279588357725
0 , 0.2384025789125675
1 , 0.9818460366318082
0 , 0.025877109140791603
0 , 0.04195386901976886
1 , 0.5880658302262163
0 , 4.632148126350122e-05
0 , 0.17215034277901556
0 , 6.976184106500479e-05
0 , 4.6887297072844345e-05
1 , 0.961077220940573
1 , 0.8210194283547947
0 , 0.16381712442614055
1 , 0.9709827997708482
0 , 0.1649216386972365
0 , 0.003367024815576176
0 , 6.846244465985016e-05
1 , 0.9352188418084849
0 , 0.10516510578178058
1 , 0.9025971155840771
0 , 0.0007379479922854465
1 , 0.9734243697967325
0 , 0.0024511339296616045
0 , 0.02611598781124804
0 , 0.02824373485867378
1 , 0.9659043210177146
0 , 0.0008990871791313818
0 , 0.0017770285818307727
1 , 0.981025248495521
1 , 0.9871886148591368
1 , 0.975731771790392
1 , 0.9273171856071676
0 , 0.14727492882785873
1 , 0.9129791406995323
0 , 0.8111125929338702
1 , 0.6827147099951475
1 , 0.9804531747432823
0 , 0.14577338639518106
1 , 0.9268843146657836
1 , 0.9690080057286591
0 , 0.13230542959259856
1 , 0.9182350448002876
1 , 0.8656006012292937
0 , 0.47751400971048863
0 , 0.015520471041601766
1 , 0.9259614094851215
0 , 0.01683830448762182
0 , 2.4159323958335442e-05
0 , 8.987376355312504e-06
0 , 0.9333517454371943
0 , 6.124357861207707e-05
1 , 0.9547383872734488
1 , 0.9398683297536918
0 , 0.017171708559127113
0 , 0.00012456899033640455
0 , 0.004374951720420979
1 , 0.9414201247297223
1 , 0.9463599668106283
1 , 0.9742019013770525
1 , 0.9804845142820526
0 , 0.005907385148384376
0 , 0.0026118781979601264
1 , 0.976021100664785
0 , 0.12500270078688253
1 , 0.926816772031142
0 , 0.07695990889905363
1 , 0.9507984824262116
1 , 0.17444601951052946
1 , 0.2658823416560981
0 , 0.0005564217927130464
0 , 0.724588942841968
0 , 0.004257138440645469
1 , 0.7812203894072527
1 , 0.9134478680256597
0 , 0.028556475282182265
1 , 0.9711422708705627
0 , 0.0007110601520461584
0 , 0.06271444355074655
1 , 0.9852229995727023
0 , 0.005749282658278141
1 , 0.1825012591815712
1 , 0.9715921570695755
0 , 0.025468434586281955
0 , 0.00027348136560569275
0 , 0.16457674586708226
0 , 0.015516056309362756
0 , 0.006007858635158857
1 , 0.9482767185466469
1 , 0.9751917394649902
0 , 0.008213660636192988
1 , 0.6728186554224183
1 , 0.9729596507257222
1 , 0.8436949780704411
1 , 0.9370770931337755
0 , 0.013378109188147599
0 , 0.010054886092717812
0 , 0.5218044908240635
0 , 0.39070529402506693
1 , 0.4550674985438708
0 , 0.01068824560335558
0 , 0.000256763197984452
0 , 0.002175160040484536
0 , 0.16153751971081076
1 , 0.9257040434855434
0 , 0.0008354509386959343
