140.8477002831,38.9142993947,81.32,55.19,7.64,2.6925886,1,4,1
140.8444123031,38.9127139823,81.32,55.19,7.64,2.6925886,1,4,1
140.8513377865,38.9124655416,81.32,55.19,7.64,2.6925886,1,4,1
140.8512963324,38.8988722007,58.88,34.62,7.03,2.6925886,1,5,1
140.8619269079,38.9068267691,73.66,48.76,7.52,2.6925886,1,4,1
140.8413975313,38.8902893922,43.78,28.42,6.83,2.6925886,1,5,1
140.8186605821,38.8744636135,30.9,22.2,6.61,1.5209898,1,5,1
140.8188800765,38.8735188529,30.9,22.2,6.61,1.5209898,1,5,1
140.8191324522,38.8854912865,37.45,26.23,6.77,2.8356624,1,5,1
140.8172545293,38.8867368324,37.45,26.23,6.77,2.8356624,1,5,1
140.798775658,38.890583476,35,28.92,6.97,2.8356624,1,4,1
140.8014685008,38.8701660562,32.54,26.45,6.87,1.5209898,1,5,1
140.8586339282,38.9127514548,82.91,55.72,7.66,2.6925886,1,4,1
140.8337824112,38.9148335824,77.96,51.46,7.55,2.6925886,1,4,1
140.836024625,38.9139070166,79.72,54.3,7.62,2.6925886,1,4,1
140.8626069393,38.8881404963,46.2,32.54,7.01,2.6925886,1,5,1
140.7527715895,38.8473697602,46.56,44.13,7.29,1.2620261,1,5,1
140.7874133251,38.8406867045,38.6,34.98,7,1.2620261,1,5,1
140.7862796496,38.8435381014,37.26,31.86,6.93,1.2620261,1,5,1
140.7710978089,38.8970020226,36.17,29.94,7.03,2.9533756,1,4,1
140.7771328389,38.8922790031,35.8,31.41,7.09,2.9533756,1,4,1
140.7764632871,38.8913914777,35.8,31.41,7.09,2.9533756,1,4,1
140.7745066693,38.891298212,35.8,31.41,7.09,2.9533756,1,4,1
140.7828754441,38.9062763588,41.91,32.74,7.1,2.9533756,1,4,1
140.783507445,38.9053834852,41.91,32.74,7.1,2.9533756,1,4,1
140.7778876994,38.8960543363,36.8,30.18,7.03,2.9533756,1,4,1
140.77675522,38.8987759839,36.17,29.94,7.03,2.9533756,1,4,1
140.7866756123,38.8879182667,34.93,29.73,7.02,2.9533756,1,4,1
140.7759631391,38.8976651854,36.17,29.94,7.03,2.9533756,1,4,1
140.836503328,38.9114457461,79.72,54.3,7.62,2.6925886,1,4,1
140.8429093249,38.9103113237,79.72,54.3,7.62,2.6925886,1,4,1
140.8653501374,38.9105115747,84.48,55.89,7.69,2.6925886,1,4,1
140.8705278675,38.911622909,86.27,53.79,7.66,2.6925886,1,4,1
140.7915350874,38.8649284952,34.88,34.32,7.16,1.2620261,1,4,1
140.7954952675,38.8617720631,32.65,29.98,7.03,1.5209898,1,4,1
140.7900893095,38.8629455364,34.88,34.32,7.16,1.2620261,1,4,1
140.794612934,38.8595578953,32.65,28.12,6.89,1.5209898,1,4,1
140.7696355292,38.87153822,37.62,39.24,7.33,1.2620261,1,4,1
140.7698264738,38.8782977938,36.56,36.19,7.25,2.9533756,1,4,1
140.7678981425,38.883371143,37.77,38.92,7.34,2.9533756,1,4,1
140.7681352358,38.8843419666,37.77,38.92,7.34,2.9533756,1,4,1
140.7743691939,38.9038775465,38.92,31.63,7.08,2.9533756,1,4,1
140.7784418183,38.9141484868,50.92,36.48,7.19,2.9533756,1,4,1
140.7922818981,38.9111214618,57.33,38.83,7.23,2.8356624,1,4,1
140.7878000411,38.9129780871,57.33,38.83,7.23,2.9533756,1,4,1
140.7577108984,38.9067322827,36.69,30.49,7.05,2.9533756,1,4,1
140.7508207519,38.8988373996,37.51,34.04,7.18,2.9533756,1,4,1
140.7487184576,38.8989874801,37.51,34.04,7.18,1.949633,1,4,1
140.7526855994,38.9098000808,36.7,31.2,7.08,2.9533756,1,4,1
140.7877767641,38.8394520055,38.6,34.98,7,1.2620261,1,5,1
140.7763066438,38.9001000195,36.17,29.94,7.03,2.9533756,1,4,1
140.7767930809,38.9011615434,36.17,29.94,7.03,2.9533756,1,4,1
140.7789480001,38.902178759,41.91,32.74,7.1,2.9533756,1,4,1
140.7690533555,38.9064590558,37.39,30.91,7.07,2.9533756,1,4,1
140.7689933097,38.9060554191,37.39,30.91,7.07,2.9533756,1,4,1
140.7699342167,38.905618666,38.92,31.63,7.08,2.9533756,1,4,1
140.8209466448,38.8884339218,39.71,26.67,6.77,2.8356624,1,5,1
140.8428032403,38.8761182063,31.78,25.01,6.76,2.6925886,1,5,1
140.7893676662,38.8709369223,34.15,32.02,7.11,1.2620261,1,4,1
140.7858447714,38.8539695972,38.43,38.73,7.24,1.2620261,1,4,1
140.8375583789,38.91326551,79.72,54.3,7.62,2.6925886,1,4,1
140.8373539099,38.9152945999,79.72,54.3,7.62,2.6925886,1,4,1
140.7745358449,38.9058235943,38.92,31.63,7.08,2.9533756,1,4,1
140.7751870278,38.9074864518,38.92,31.63,7.08,2.9533756,1,4,1
140.7763235742,38.9056257508,38.92,31.63,7.08,2.9533756,1,4,1
140.7720537092,38.9124134072,45.31,34.44,7.15,2.9533756,1,4,1
140.7855086625,38.8868798564,35.14,29.3,7,2.9533756,1,4,1
140.7827487599,38.8868621499,35.14,29.3,7,2.9533756,1,4,1
140.7831140733,38.8878575428,35.14,29.3,7,2.9533756,1,4,1
140.7838157529,38.8870213346,35.14,29.3,7,2.9533756,1,4,1
140.7836753595,38.8890445703,35.14,29.3,7,2.9533756,1,4,1
140.7805180131,38.8376077959,41.5,39.38,7.15,1.2620261,1,5,1
140.781869595,38.8378798066,41.5,39.38,7.15,1.2620261,1,5,1
140.7836715895,38.83692468,41.5,39.38,7.15,1.2620261,1,5,1
140.7796771755,38.8148478235,43.55,46.1,7.27,1.5387895,1,5,1
140.8021537938,38.8201372385,36.43,36.88,7.04,1.4984996,1,5,1
140.8087630321,38.8270791384,30.36,24.39,6.6,1.4984996,1,5,1
140.7918437298,38.8317718813,39.54,38.77,7.11,1.4984996,1,5,1
140.8721922016,38.8799423137,35.6,26.93,6.83,2.6925886,1,5,1
140.8764024204,38.8834421342,35.6,26.93,6.83,1.8909118,1,5,1
140.8773398991,38.8829621582,35.6,26.93,6.83,1.8909118,1,5,1
140.892170195,38.9070215623,79.65,45.21,7.48,1.8909118,1,4,1
140.9216059303,38.9406959309,103.21,60.76,7.92,0.93395,1,5,1
140.9078790019,38.9550264947,111.42,65.16,8.06,1.8882116,1,5,1
140.92638845,38.9691250925,115.25,67.97,8.16,1.4437196,1,5,1
140.9157042403,38.9863061722,121.61,65.01,8.16,1.7684468,1,5,1
140.9102859651,38.9877442677,122.26,66.73,8.21,1.7684468,1,5,1
140.901042281,38.9873023262,122.18,71.36,8.3,1.7684468,1,5,1
140.9014566452,38.9860263534,122.18,71.36,8.3,1.7684468,1,5,1
140.8924442558,38.9925986445,122.3,74.26,8.35,1.7684468,1,4,1
140.8971389462,38.9960915272,124.79,67.78,8.26,1.7684468,1,4,1
140.8971761185,38.9967186622,124.79,67.78,8.26,1.7684468,1,4,1
140.8954744644,38.9984968252,124.79,67.78,8.26,1.7684468,1,4,1
140.8945791441,39.002067712,126.45,66.55,8.26,1.1759297,1,4,1
140.9112836151,38.9936599986,123.57,63.91,8.16,1.7684468,1,5,1
140.9117322723,38.9944294671,123.57,63.91,8.16,1.7684468,1,5,1
140.7398036917,38.8542895906,48.49,52.86,7.52,1.0682622,1,4,1
140.7247728393,38.854527052,46.65,51.36,7.5,1.0682622,1,4,1
140.7268323224,38.8797428131,46.53,46.94,7.44,1.949633,1,4,1
140.7362613222,38.9078329818,36.89,33.15,7.15,1.949633,1,4,1
140.7361002162,38.9072492468,36.89,33.15,7.15,1.949633,1,4,1
140.7469724772,38.9040039841,36.7,31.2,7.08,1.949633,1,4,1
140.7512858476,38.9599602013,67.79,43.5,7.35,1.2380941,1,4,1
140.8264070088,38.9452238786,97.61,59.65,7.73,3.5914774,1,4,1
140.8287695721,38.9459742406,98.84,60.61,7.75,3.5914774,1,4,1
140.8394635428,38.9384737287,96.74,58.81,7.71,3.3663173,1,4,1
140.852757088,38.9312810882,95.86,56.89,7.69,3.3663173,1,4,1
140.795998341,38.9829491946,102.82,63.82,7.85,2.9279935,1,4,1
140.8522977324,39.0019111944,122.33,69.67,8.14,1.8401043,1,4,1
140.8495029933,38.9864331756,116.59,72.75,8.17,2.9800887,1,4,1
140.8502850233,38.9873951027,116.59,72.75,8.17,2.9800887,1,4,1
140.8531803386,38.9890926859,117.98,76.3,8.27,2.9800887,1,4,1
140.8435148261,38.9810082815,113.29,63.78,7.93,2.9800887,1,4,1
140.8458304155,38.9820615077,114.56,67.75,8.05,2.9800887,1,4,1
140.8414886336,38.9796740673,113.29,63.78,7.93,2.9800887,1,4,1
140.8497333974,38.9947814691,119.8,70.61,8.14,2.9800887,1,4,1
140.8487157952,38.9901776778,116.59,72.75,8.17,2.9800887,1,4,1
140.7745305668,38.9117194478,45.31,34.44,7.15,2.9533756,1,4,1
140.8373767086,38.905177778,69.41,44.06,7.34,2.6925886,1,4,1
140.8327732863,38.9686064737,108.46,63.44,7.88,2.9279935,1,4,1
140.81831506,38.9833141131,107.17,64.86,7.9,2.9279935,1,4,1
140.8760206602,39.0349314741,123.2,70.43,8.27,1.1759297,1,4,1
140.8722589244,39.0377683479,120.97,69.88,8.24,1.8401043,1,4,1
140.8946239767,39.0069557816,126.45,66.55,8.26,1.1759297,1,4,1
140.9023400984,39.0059147383,126.45,66.55,8.26,1.1759297,1,4,1
